,ZIP,date_start - date_end,Predicted new cases,cases/population * 10000
1147,90746,2020/4/16 - 2020/4/19,4.3915606,1.626744908
1148,90746,2020/4/17 - 2020/4/20,4.494529,1.664886935
1149,90746,2020/4/18 - 2020/4/21,9.646381,3.573263216
1150,90746,2020/4/19 - 2020/4/22,10.670488,3.952618298
1151,90746,2020/4/20 - 2020/4/23,10.766117,3.988041597
1152,90746,2020/4/21 - 2020/4/24,10.674739,3.9541928
1153,90746,2020/4/22 - 2020/4/25,9.275339,3.435819798
1154,90746,2020/4/23 - 2020/4/26,11.111228,4.115879386
1155,90746,2020/4/24 - 2020/4/27,6.026368,2.232318914
1156,90746,2020/4/25 - 2020/4/28,7.687664,2.847704857
1157,90746,2020/4/26 - 2020/4/29,9.039828,3.348580642
1158,90746,2020/4/27 - 2020/4/30,5.257,1.947325518
1159,90746,2020/4/28 - 2020/5/1,7.3733563,2.731277353
1160,90746,2020/4/29 - 2020/5/2,6.324155,2.342626631
1161,90746,2020/4/30 - 2020/5/3,4.377271,1.621451762
1162,90746,2020/5/1 - 2020/5/4,0.57117367,0.211577148
1163,90746,2020/5/2 - 2020/5/5,3.9904914,1.478178764
1164,90746,2020/5/3 - 2020/5/6,4.009592,1.485254133
1165,90746,2020/5/4 - 2020/5/7,3.5918334,1.330505761
1166,90746,2020/5/5 - 2020/5/8,3.9929461,1.479088068
1167,90746,2020/5/6 - 2020/5/9,3.2217362,1.193412429
1168,90746,2020/5/7 - 2020/5/10,3.878756,1.436789171
1169,90746,2020/5/8 - 2020/5/11,1.4672055,0.543489971
1170,90746,2020/5/9 - 2020/5/12,3.7352538,1.38363232
1171,90746,2020/5/10 - 2020/5/13,3.8143516,1.412932123
1172,90746,2020/5/11 - 2020/5/14,3.0092988,1.114720255
1173,90746,2020/5/12 - 2020/5/15,1.7728757,0.656717909
1174,90746,2020/5/13 - 2020/5/16,2.713937,1.005310803
1175,90746,2020/5/14 - 2020/5/17,1.649126,0.610877927
1176,90746,2020/5/15 - 2020/5/18,6.7773485,2.510501007
1177,90746,2020/5/16 - 2020/5/19,-0.025427103,-0.009418841
1178,90746,2020/5/17 - 2020/5/20,14.384474,5.328372278
1179,90746,2020/5/18 - 2020/5/21,4.6680107,1.729149026
1180,90746,2020/5/19 - 2020/5/22,2.852446,1.056618047
1181,90746,2020/5/20 - 2020/5/23,3.0795622,1.140747587
1182,90746,2020/5/21 - 2020/5/24,1.7340466,0.642334634
1183,90746,2020/5/22 - 2020/5/25,4.69209,1.738068616
1184,90746,2020/5/23 - 2020/5/26,7.8696127,2.915103235
1185,90746,2020/5/24 - 2020/5/27,4.9397783,1.829818613
1186,90746,2020/5/25 - 2020/5/28,3.4361167,1.27282438
1187,90746,2020/5/26 - 2020/5/29,1.9072876,0.706507482
1188,90746,2020/5/27 - 2020/5/30,2.3601913,0.874274465
1189,90755,2020/3/22 - 2020/3/25,3.4784248,3.141073494
1190,90755,2020/3/23 - 2020/3/26,3.6422045,3.288969228
1191,90755,2020/3/24 - 2020/3/27,4.5224857,4.08387731
1192,90755,2020/3/25 - 2020/3/28,4.908065,4.432061443
1193,90755,2020/3/26 - 2020/3/29,8.255379,7.454739681
1194,90755,2020/3/27 - 2020/3/30,11.894082,10.74054729
1195,90755,2020/3/28 - 2020/3/31,14.977645,13.52505411
1196,90755,2020/3/29 - 2020/4/1,15.224434,13.74790852
1197,90755,2020/3/30 - 2020/4/2,14.812382,13.3758188
1198,90755,2020/3/31 - 2020/4/3,16.95399,15.30972633
1199,90755,2020/4/1 - 2020/4/4,18.195147,16.43050981
1200,90755,2020/4/2 - 2020/4/5,18.06746,16.31520598
1201,90755,2020/4/3 - 2020/4/6,15.299857,13.81601692
1202,90755,2020/4/4 - 2020/4/7,16.79785,15.16872824
1203,90755,2020/4/5 - 2020/4/8,20.43098,18.44950396
1204,90755,2020/4/6 - 2020/4/9,17.728346,16.00898128
1205,90755,2020/4/7 - 2020/4/10,22.447027,20.27002637
1206,90755,2020/4/8 - 2020/4/11,21.339108,19.26955708
1207,90755,2020/4/9 - 2020/4/12,21.472202,19.38974382
1208,90755,2020/4/10 - 2020/4/13,20.93273,18.9025914
1209,90755,2020/4/11 - 2020/4/14,19.748672,17.83336869
1210,90755,2020/4/12 - 2020/4/15,17.996212,16.25086871
1211,90755,2020/4/13 - 2020/4/16,11.16013,10.07777637
1212,90755,2020/4/14 - 2020/4/17,14.917583,13.47081765
1213,90755,2020/4/15 - 2020/4/18,19.026445,17.18118601
1214,90755,2020/4/16 - 2020/4/19,19.067303,17.21808082
1215,90755,2020/4/17 - 2020/4/20,16.259928,14.68297611
1216,90755,2020/4/18 - 2020/4/21,18.053295,16.30241569
1217,90755,2020/4/19 - 2020/4/22,19.882215,17.95396018
1218,90755,2020/4/20 - 2020/4/23,28.152132,25.42182774
1219,90755,2020/4/21 - 2020/4/24,24.414932,22.04707626
1220,90755,2020/4/22 - 2020/4/25,14.638563,13.21885783
1221,90755,2020/4/23 - 2020/4/26,10.524893,9.504147379
1222,90755,2020/4/24 - 2020/4/27,8.103863,7.317918333
1223,90755,2020/4/25 - 2020/4/28,15.470604,13.97020403
1224,90755,2020/4/26 - 2020/4/29,20.819553,18.80039134
1225,90755,2020/4/27 - 2020/4/30,23.525328,21.24374904
1226,90755,2020/4/28 - 2020/5/1,25.159212,22.71917294
1227,90755,2020/4/29 - 2020/5/2,19.879555,17.95155748
1228,90755,2020/4/30 - 2020/5/3,24.340178,21.97957155
1229,90755,2020/5/1 - 2020/5/4,9.981277,9.013253988
1230,90755,2020/5/2 - 2020/5/5,16.951609,15.30757509
1231,90755,2020/5/3 - 2020/5/6,22.607471,20.41491012
1232,90755,2020/5/4 - 2020/5/7,23.406889,21.13679697
1233,90755,2020/5/5 - 2020/5/8,25.88041,23.37042554
1234,90755,2020/5/6 - 2020/5/9,33.45082,30.20662897
1235,90755,2020/5/7 - 2020/5/10,16.282944,14.70375991
1236,90755,2020/5/8 - 2020/5/11,19.062725,17.21394714
1237,90755,2020/5/9 - 2020/5/12,19.360773,17.4830893
1238,90755,2020/5/10 - 2020/5/13,36.751675,33.18735295
1239,90755,2020/5/11 - 2020/5/14,53.578426,48.38218021
1240,90755,2020/5/12 - 2020/5/15,36.218227,32.70564149
1241,90755,2020/5/13 - 2020/5/16,13.781053,12.444512
1242,90755,2020/5/14 - 2020/5/17,17.924011,16.18567025
1243,90755,2020/5/15 - 2020/5/18,22.703518,20.50164161
1244,90755,2020/5/16 - 2020/5/19,28.779104,25.98799371
1245,90755,2020/5/17 - 2020/5/20,61.832157,55.83543176
1246,90755,2020/5/18 - 2020/5/21,31.4992,28.44428465
1247,90755,2020/5/19 - 2020/5/22,12.597812,11.37602646
1248,90755,2020/5/20 - 2020/5/23,35.74946,32.28233548
1249,90755,2020/5/21 - 2020/5/24,50.95942,46.01717469
1250,90755,2020/5/22 - 2020/5/25,33.576706,30.32030516
1251,90755,2020/5/23 - 2020/5/26,71.08234,64.18849235
1252,90755,2020/5/24 - 2020/5/27,78.33695,70.73952701
1253,90755,2020/5/25 - 2020/5/28,57.25549,51.70262719
1254,90755,2020/5/26 - 2020/5/29,63.964947,57.76137506
1255,90755,2020/5/27 - 2020/5/30,28.175089,25.44255814
1256,91007,2020/3/22 - 2020/3/25,0.6309531,0.182763107
1257,91007,2020/3/23 - 2020/3/26,0.68249035,0.197691495
1258,91007,2020/3/24 - 2020/3/27,1.4994576,0.434335833
1259,91007,2020/3/25 - 2020/3/28,1.2018507,0.348130421
1260,91007,2020/3/26 - 2020/3/29,0.7373631,0.213586044
1261,91007,2020/3/27 - 2020/3/30,-0.1734922,-0.05025409
1262,91007,2020/3/28 - 2020/3/31,0.5992861,0.173590383
1263,91007,2020/3/29 - 2020/4/1,-0.5042839,-0.146071867
1264,91007,2020/3/30 - 2020/4/2,-0.77725697,-0.22514178
1265,91007,2020/3/31 - 2020/4/3,-0.6369066,-0.184487624
1266,91007,2020/4/1 - 2020/4/4,-0.6201153,-0.17962381
1267,91007,2020/4/2 - 2020/4/5,0.19049811,0.055180058
1268,91007,2020/4/3 - 2020/4/6,0.663311,0.192135969
1269,91007,2020/4/4 - 2020/4/7,0.79942894,0.231564157
1270,91007,2020/4/5 - 2020/4/8,-1.5043564,-0.435754826
1271,91007,2020/4/6 - 2020/4/9,-0.96781874,-0.280340277
1272,91007,2020/4/7 - 2020/4/10,-1.6101093,-0.466387431
1273,91007,2020/4/8 - 2020/4/11,-0.8082104,-0.234107804
1274,91007,2020/4/9 - 2020/4/12,-0.5230255,-0.151500597
1275,91007,2020/4/10 - 2020/4/13,0.000778437,0.000225483
1276,91007,2020/4/11 - 2020/4/14,0.20245743,0.058644216
1277,91007,2020/4/12 - 2020/4/15,-0.84990025,-0.246183775
1278,91007,2020/4/13 - 2020/4/16,-0.104628086,-0.030306777
1279,91007,2020/4/14 - 2020/4/17,-0.4436519,-0.128509085
1280,91007,2020/4/15 - 2020/4/18,-0.12118435,-0.035102497
1281,91007,2020/4/16 - 2020/4/19,-0.009218216,-0.002670167
1282,91007,2020/4/17 - 2020/4/20,0.6120846,0.177297636
1283,91007,2020/4/18 - 2020/4/21,3.056292,0.885291561
1284,91007,2020/4/19 - 2020/4/22,1.5587097,0.451498926
1285,91007,2020/4/20 - 2020/4/23,1.589446,0.460402036
1286,91007,2020/4/21 - 2020/4/24,0.038194895,0.011063608
1287,91007,2020/4/22 - 2020/4/25,-2.1043653,-0.609554601
1288,91007,2020/4/23 - 2020/4/26,-1.591279,-0.46093301
1289,91007,2020/4/24 - 2020/4/27,-1.7143512,-0.49658233
1290,91007,2020/4/25 - 2020/4/28,-0.8152995,-0.236161258
1291,91007,2020/4/26 - 2020/4/29,-2.4107528,-0.698303384
1292,91007,2020/4/27 - 2020/4/30,-1.768589,-0.51229297
1293,91007,2020/4/28 - 2020/5/1,-1.753078,-0.507800013
1294,91007,2020/4/29 - 2020/5/2,-2.044661,-0.592260535
1295,91007,2020/4/30 - 2020/5/3,-1.0679297,-0.309338628
1296,91007,2020/5/1 - 2020/5/4,-1.6040673,-0.464637293
1297,91007,2020/5/2 - 2020/5/5,-0.84789276,-0.245602283
1298,91007,2020/5/3 - 2020/5/6,-1.0183239,-0.294969701
1299,91007,2020/5/4 - 2020/5/7,-1.3845749,-0.401058683
1300,91007,2020/5/5 - 2020/5/8,-0.87636757,-0.253850352
1301,91007,2020/5/6 - 2020/5/9,-1.0549579,-0.305581168
1302,91007,2020/5/7 - 2020/5/10,-1.318819,-0.382011716
1303,91007,2020/5/8 - 2020/5/11,-1.361208,-0.394290172
1304,91007,2020/5/9 - 2020/5/12,0.13661432,0.039571973
1305,91007,2020/5/10 - 2020/5/13,-0.11759591,-0.034063063
1306,91007,2020/5/11 - 2020/5/14,-1.0258164,-0.297140005
1307,91007,2020/5/12 - 2020/5/15,-1.0138845,-0.293683789
1308,91007,2020/5/13 - 2020/5/16,-0.38221717,-0.110713776
1309,91007,2020/5/14 - 2020/5/17,0.24932456,0.072219842
1310,91007,2020/5/15 - 2020/5/18,1.7487386,0.506543072
1311,91007,2020/5/16 - 2020/5/19,-2.9068942,-0.842016687
1312,91007,2020/5/17 - 2020/5/20,3.6293237,1.051277039
1313,91007,2020/5/18 - 2020/5/21,-0.5144062,-0.149003912
1314,91007,2020/5/19 - 2020/5/22,-0.78085566,-0.226184183
1315,91007,2020/5/20 - 2020/5/23,-0.15422916,-0.044674323
1316,91007,2020/5/21 - 2020/5/24,-0.45645523,-0.132217719
1317,91007,2020/5/22 - 2020/5/25,1.2768474,0.369854115
1318,91007,2020/5/23 - 2020/5/26,2.7032337,0.783023989
1319,91007,2020/5/24 - 2020/5/27,3.068101,0.888712142
1320,91007,2020/5/25 - 2020/5/28,1.5144374,0.438674923
1321,91007,2020/5/26 - 2020/5/29,1.0377798,0.300605338
1322,91007,2020/5/27 - 2020/5/30,1.4807885,0.428928097
1323,91030,2020/3/22 - 2020/3/25,1.372858,0.532239299
1324,91030,2020/3/23 - 2020/3/26,1.7890731,0.693600492
1325,91030,2020/3/24 - 2020/3/27,2.3260927,0.901796046
1326,91030,2020/3/25 - 2020/3/28,1.2333784,0.478164849
1327,91030,2020/3/26 - 2020/3/29,0.24593496,0.095345803
1328,91030,2020/3/27 - 2020/3/30,-0.93344593,-0.361884908
1329,91030,2020/3/28 - 2020/3/31,0.11565876,0.044839405
1330,91030,2020/3/29 - 2020/4/1,-0.94700384,-0.367141134
1331,91030,2020/3/30 - 2020/4/2,-0.82156944,-0.318511841
1332,91030,2020/3/31 - 2020/4/3,-0.8322625,-0.322657407
1333,91030,2020/4/1 - 2020/4/4,-0.39304042,-0.152376684
1334,91030,2020/4/2 - 2020/4/5,0.21554542,0.083564168
1335,91030,2020/4/3 - 2020/4/6,0.19175982,0.074342802
1336,91030,2020/4/4 - 2020/4/7,0.14177012,0.054962443
1337,91030,2020/4/5 - 2020/4/8,-1.4632993,-0.567302192
1338,91030,2020/4/6 - 2020/4/9,-1.1611242,-0.450152838
1339,91030,2020/4/7 - 2020/4/10,-1.9356337,-0.750420121
1340,91030,2020/4/8 - 2020/4/11,-1.0572395,-0.409878085
1341,91030,2020/4/9 - 2020/4/12,-0.738204,-0.286192139
1342,91030,2020/4/10 - 2020/4/13,-0.5456915,-0.211557529
1343,91030,2020/4/11 - 2020/4/14,0.016803265,0.006514408
1344,91030,2020/4/12 - 2020/4/15,-0.63427305,-0.245899454
1345,91030,2020/4/13 - 2020/4/16,-0.37630868,-0.145890005
1346,91030,2020/4/14 - 2020/4/17,-0.26373744,-0.102247593
1347,91030,2020/4/15 - 2020/4/18,-0.07019782,-0.027214787
1348,91030,2020/4/16 - 2020/4/19,-0.01966834,-0.007625161
1349,91030,2020/4/17 - 2020/4/20,-0.077516556,-0.030052166
1350,91030,2020/4/18 - 2020/4/21,3.0528193,1.183538517
1351,91030,2020/4/19 - 2020/4/22,1.8976766,0.735704655
1352,91030,2020/4/20 - 2020/4/23,2.075378,0.80459717
1353,91030,2020/4/21 - 2020/4/24,1.0454471,0.405306316
1354,91030,2020/4/22 - 2020/4/25,-0.07863045,-0.030484007
1355,91030,2020/4/23 - 2020/4/26,0.6227324,0.241425293
1356,91030,2020/4/24 - 2020/4/27,0.7942431,0.307917771
1357,91030,2020/4/25 - 2020/4/28,4.898305,1.899009436
1358,91030,2020/4/26 - 2020/4/29,1.9001507,0.73666382
1359,91030,2020/4/27 - 2020/4/30,2.1115193,0.818608722
1360,91030,2020/4/28 - 2020/5/1,2.7398982,1.062223077
1361,91030,2020/4/29 - 2020/5/2,3.1946082,1.238508262
1362,91030,2020/4/30 - 2020/5/3,1.7498176,0.678381643
1363,91030,2020/5/1 - 2020/5/4,0.6096337,0.23634709
1364,91030,2020/5/2 - 2020/5/5,1.1402895,0.4420755
1365,91030,2020/5/3 - 2020/5/6,3.7887318,1.468842294
1366,91030,2020/5/4 - 2020/5/7,3.8069017,1.475886521
1367,91030,2020/5/5 - 2020/5/8,1.6894925,0.654994365
1368,91030,2020/5/6 - 2020/5/9,0.34571886,0.134030728
1369,91030,2020/5/7 - 2020/5/10,-0.7665005,-0.297162314
1370,91030,2020/5/8 - 2020/5/11,-1.0977874,-0.425597961
1371,91030,2020/5/9 - 2020/5/12,0.5874555,0.227748899
1372,91030,2020/5/10 - 2020/5/13,-0.3620386,-0.140357685
1373,91030,2020/5/11 - 2020/5/14,-1.2317901,-0.477549068
1374,91030,2020/5/12 - 2020/5/15,-1.7552195,-0.68047587
1375,91030,2020/5/13 - 2020/5/16,-1.0871682,-0.421481049
1376,91030,2020/5/14 - 2020/5/17,-0.38046265,-0.147500444
1377,91030,2020/5/15 - 2020/5/18,1.1722572,0.45446894
1378,91030,2020/5/16 - 2020/5/19,-2.721117,-1.054941855
1379,91030,2020/5/17 - 2020/5/20,3.3608465,1.302956703
1380,91030,2020/5/18 - 2020/5/21,-0.8023076,-0.311044276
1381,91030,2020/5/19 - 2020/5/22,-1.1374063,-0.440957722
1382,91030,2020/5/20 - 2020/5/23,-0.078383684,-0.03038834
1383,91030,2020/5/21 - 2020/5/24,0.08829188,0.034229621
1384,91030,2020/5/22 - 2020/5/25,0.7467296,0.289497407
1385,91030,2020/5/23 - 2020/5/26,2.1551094,0.835508027
1386,91030,2020/5/24 - 2020/5/27,2.049015,0.794376617
1387,91030,2020/5/25 - 2020/5/28,0.01531291,0.005936617
1388,91030,2020/5/26 - 2020/5/29,-0.6257129,-0.242580783
1389,91030,2020/5/27 - 2020/5/30,-0.47186232,-0.182934914
1390,91104,2020/3/22 - 2020/3/25,1.6758965,0.441327362
1391,91104,2020/3/23 - 2020/3/26,1.5378362,0.404970821
1392,91104,2020/3/24 - 2020/3/27,2.5876498,0.681426719
1393,91104,2020/3/25 - 2020/3/28,2.2956152,0.604522883
1394,91104,2020/3/26 - 2020/3/29,1.185674,0.312233094
1395,91104,2020/3/27 - 2020/3/30,0.2233808,0.058824671
1396,91104,2020/3/28 - 2020/3/31,1.2465894,0.328274457
1397,91104,2020/3/29 - 2020/4/1,-0.5703459,-0.150193785
1398,91104,2020/3/30 - 2020/4/2,-0.8887696,-0.234046881
1399,91104,2020/3/31 - 2020/4/3,3.0881553,0.813228859
1400,91104,2020/4/1 - 2020/4/4,1.3383727,0.35244449
1401,91104,2020/4/2 - 2020/4/5,3.5382226,0.93174871
1402,91104,2020/4/3 - 2020/4/6,5.3425255,1.406890368
1403,91104,2020/4/4 - 2020/4/7,9.514807,2.505610878
1404,91104,2020/4/5 - 2020/4/8,5.1605806,1.358977362
1405,91104,2020/4/6 - 2020/4/9,3.4448006,0.907147157
1406,91104,2020/4/7 - 2020/4/10,5.5502424,1.461590147
1407,91104,2020/4/8 - 2020/4/11,2.8419669,0.74839808
1408,91104,2020/4/9 - 2020/4/12,5.5723543,1.46741305
1409,91104,2020/4/10 - 2020/4/13,6.1903667,1.630159252
1410,91104,2020/4/11 - 2020/4/14,10.792473,2.842069005
1411,91104,2020/4/12 - 2020/4/15,4.2777762,1.126501354
1412,91104,2020/4/13 - 2020/4/16,1.8484932,0.486778643
1413,91104,2020/4/14 - 2020/4/17,19.688747,5.18479681
1414,91104,2020/4/15 - 2020/4/18,7.353901,1.936562098
1415,91104,2020/4/16 - 2020/4/19,4.645032,1.223213759
1416,91104,2020/4/17 - 2020/4/20,8.038714,2.116899565
1417,91104,2020/4/18 - 2020/4/21,16.542795,4.356347812
1418,91104,2020/4/19 - 2020/4/22,16.88571,4.446650277
1419,91104,2020/4/20 - 2020/4/23,18.020449,4.745470239
1420,91104,2020/4/21 - 2020/4/24,9.001097,2.37033147
1421,91104,2020/4/22 - 2020/4/25,12.511215,3.29467931
1422,91104,2020/4/23 - 2020/4/26,20.414726,5.375974682
1423,91104,2020/4/24 - 2020/4/27,5.008664,1.318971963
1424,91104,2020/4/25 - 2020/4/28,8.870454,2.335928223
1425,91104,2020/4/26 - 2020/4/29,11.314272,2.979478571
1426,91104,2020/4/27 - 2020/4/30,23.953354,6.307830063
1427,91104,2020/4/28 - 2020/5/1,29.814281,7.851235441
1428,91104,2020/4/29 - 2020/5/2,9.475161,2.495170537
1429,91104,2020/4/30 - 2020/5/3,23.205252,6.110826274
1430,91104,2020/5/1 - 2020/5/4,15.7305,4.142439622
1431,91104,2020/5/2 - 2020/5/5,20.799685,5.47734885
1432,91104,2020/5/3 - 2020/5/6,11.047365,2.909191865
1433,91104,2020/5/4 - 2020/5/7,8.403721,2.21301966
1434,91104,2020/5/5 - 2020/5/8,15.76465,4.15143265
1435,91104,2020/5/6 - 2020/5/9,12.373063,3.258298596
1436,91104,2020/5/7 - 2020/5/10,19.04351,5.01488135
1437,91104,2020/5/8 - 2020/5/11,9.492329,2.499691537
1438,91104,2020/5/9 - 2020/5/12,18.5439,4.883314778
1439,91104,2020/5/10 - 2020/5/13,17.016972,4.481216513
1440,91104,2020/5/11 - 2020/5/14,19.275204,5.075895008
1441,91104,2020/5/12 - 2020/5/15,10.715805,2.821879458
1442,91104,2020/5/13 - 2020/5/16,9.450087,2.488567597
1443,91104,2020/5/14 - 2020/5/17,14.037511,3.696611069
1444,91104,2020/5/15 - 2020/5/18,17.879974,4.708478002
1445,91104,2020/5/16 - 2020/5/19,10.839231,2.854382087
1446,91104,2020/5/17 - 2020/5/20,27.30207,7.189674677
1447,91104,2020/5/18 - 2020/5/21,33.17212,8.735481946
1448,91104,2020/5/19 - 2020/5/22,18.574642,4.891410486
1449,91104,2020/5/20 - 2020/5/23,17.733864,4.670001535
1450,91104,2020/5/21 - 2020/5/24,19.078684,5.024143849
1451,91104,2020/5/22 - 2020/5/25,25.64507,6.753323095
1452,91104,2020/5/23 - 2020/5/26,20.66296,5.441344091
1453,91104,2020/5/24 - 2020/5/27,34.872112,9.183154862
1454,91104,2020/5/25 - 2020/5/28,27.464678,7.232495342
1455,91104,2020/5/26 - 2020/5/29,21.779415,5.735349221
1456,91104,2020/5/27 - 2020/5/30,16.634243,4.380429507
1457,91208,2020/3/22 - 2020/3/25,1.134815,0.838244185
1458,91208,2020/3/23 - 2020/3/26,1.8991174,1.402804957
1459,91208,2020/3/24 - 2020/3/27,3.3562899,2.479162257
1460,91208,2020/3/25 - 2020/3/28,2.7299361,2.016498835
1461,91208,2020/3/26 - 2020/3/29,2.2970126,1.696714853
1462,91208,2020/3/27 - 2020/3/30,4.8664923,3.594690701
1463,91208,2020/3/28 - 2020/3/31,7.6785445,5.671845562
1464,91208,2020/3/29 - 2020/4/1,4.1652536,3.07671269
1465,91208,2020/3/30 - 2020/4/2,7.1116877,5.253130197
1466,91208,2020/3/31 - 2020/4/3,9.894972,7.309035195
1467,91208,2020/4/1 - 2020/4/4,13.727604,10.14005312
1468,91208,2020/4/2 - 2020/4/5,12.990045,9.595246413
1469,91208,2020/4/3 - 2020/4/6,11.055658,8.166389674
1470,91208,2020/4/4 - 2020/4/7,13.463594,9.945039472
1471,91208,2020/4/5 - 2020/4/8,13.649148,10.08210074
1472,91208,2020/4/6 - 2020/4/9,12.821486,9.470739011
1473,91208,2020/4/7 - 2020/4/10,12.017186,8.876633302
1474,91208,2020/4/8 - 2020/4/11,11.426079,8.44000502
1475,91208,2020/4/9 - 2020/4/12,14.89951,11.00569536
1476,91208,2020/4/10 - 2020/4/13,11.304975,8.350549975
1477,91208,2020/4/11 - 2020/4/14,13.833814,10.21850618
1478,91208,2020/4/12 - 2020/4/15,10.924217,8.069299176
1479,91208,2020/4/13 - 2020/4/16,12.457494,9.201871607
1480,91208,2020/4/14 - 2020/4/17,16.086668,11.88260305
1481,91208,2020/4/15 - 2020/4/18,10.683701,7.891638766
1482,91208,2020/4/16 - 2020/4/19,14.191064,10.48239318
1483,91208,2020/4/17 - 2020/4/20,14.743035,10.89011325
1484,91208,2020/4/18 - 2020/4/21,20.20466,14.92440568
1485,91208,2020/4/19 - 2020/4/22,21.41606,15.8192196
1486,91208,2020/4/20 - 2020/4/23,27.518948,20.32718836
1487,91208,2020/4/21 - 2020/4/24,21.14772,15.62100778
1488,91208,2020/4/22 - 2020/4/25,17.897945,13.22052401
1489,91208,2020/4/23 - 2020/4/26,19.409119,14.33676958
1490,91208,2020/4/24 - 2020/4/27,7.712494,5.69692266
1491,91208,2020/4/25 - 2020/4/28,13.649426,10.08230644
1492,91208,2020/4/26 - 2020/4/29,9.421241,6.959108293
1493,91208,2020/4/27 - 2020/4/30,18.653217,13.77841433
1494,91208,2020/4/28 - 2020/5/1,22.981888,16.97583677
1495,91208,2020/4/29 - 2020/5/2,24.657316,18.21341129
1496,91208,2020/4/30 - 2020/5/3,17.650124,13.03746757
1497,91208,2020/5/1 - 2020/5/4,8.393051,6.19962413
1498,91208,2020/5/2 - 2020/5/5,14.816347,10.94426586
1499,91208,2020/5/3 - 2020/5/6,15.153423,11.19325108
1500,91208,2020/5/4 - 2020/5/7,11.562863,8.54104251
1501,91208,2020/5/5 - 2020/5/8,19.278507,14.24029194
1502,91208,2020/5/6 - 2020/5/9,19.760506,14.59632566
1503,91208,2020/5/7 - 2020/5/10,22.979874,16.97434899
1504,91208,2020/5/8 - 2020/5/11,10.438859,7.710783709
1505,91208,2020/5/9 - 2020/5/12,15.683096,11.58449988
1506,91208,2020/5/10 - 2020/5/13,20.939762,15.46739704
1507,91208,2020/5/11 - 2020/5/14,17.962793,13.26842469
1508,91208,2020/5/12 - 2020/5/15,16.906715,12.48834052
1509,91208,2020/5/13 - 2020/5/16,16.717533,12.34859884
1510,91208,2020/5/14 - 2020/5/17,15.571774,11.5022703
1511,91208,2020/5/15 - 2020/5/18,18.450352,13.62856531
1512,91208,2020/5/16 - 2020/5/19,18.240522,13.47357245
1513,91208,2020/5/17 - 2020/5/20,37.24699,27.51291934
1514,91208,2020/5/18 - 2020/5/21,19.59047,14.47072637
1515,91208,2020/5/19 - 2020/5/22,23.618195,17.44585211
1516,91208,2020/5/20 - 2020/5/23,21.254803,15.70010541
1517,91208,2020/5/21 - 2020/5/24,12.030812,8.886698378
1518,91208,2020/5/22 - 2020/5/25,14.429132,10.65824528
1519,91208,2020/5/23 - 2020/5/26,14.367471,10.61269814
1520,91208,2020/5/24 - 2020/5/27,16.921064,12.49893956
1521,91208,2020/5/25 - 2020/5/28,18.94686,13.99531641
1522,91208,2020/5/26 - 2020/5/29,15.038718,11.10852284
1523,91208,2020/5/27 - 2020/5/30,15.796091,11.66796505
1524,91304,2020/3/22 - 2020/3/25,0.45560288,0.084745984
1525,91304,2020/3/23 - 2020/3/26,0.89580107,0.166626563
1526,91304,2020/3/24 - 2020/3/27,2.0568495,0.382591373
1527,91304,2020/3/25 - 2020/3/28,1.5964307,0.296949584
1528,91304,2020/3/26 - 2020/3/29,0.7568228,0.140775437
1529,91304,2020/3/27 - 2020/3/30,-1.5368934,-0.285875145
1530,91304,2020/3/28 - 2020/3/31,0.5891993,0.109596046
1531,91304,2020/3/29 - 2020/4/1,0.45403576,0.084454485
1532,91304,2020/3/30 - 2020/4/2,0.27843666,0.05179157
1533,91304,2020/3/31 - 2020/4/3,0.8388066,0.156025117
1534,91304,2020/4/1 - 2020/4/4,1.932534,0.35946764
1535,91304,2020/4/2 - 2020/4/5,2.1980379,0.408853604
1536,91304,2020/4/3 - 2020/4/6,3.8381264,0.713923926
1537,91304,2020/4/4 - 2020/4/7,5.5010347,1.023238916
1538,91304,2020/4/5 - 2020/4/8,4.071387,0.757312329
1539,91304,2020/4/6 - 2020/4/9,4.332783,0.805934269
1540,91304,2020/4/7 - 2020/4/10,1.7741364,0.330004357
1541,91304,2020/4/8 - 2020/4/11,2.55993,0.476168614
1542,91304,2020/4/9 - 2020/4/12,4.481797,0.83365213
1543,91304,2020/4/10 - 2020/4/13,2.7599611,0.513376077
1544,91304,2020/4/11 - 2020/4/14,3.8486996,0.715890621
1545,91304,2020/4/12 - 2020/4/15,3.4086509,0.634037848
1546,91304,2020/4/13 - 2020/4/16,4.048138,0.75298788
1547,91304,2020/4/14 - 2020/4/17,3.343665,0.621949905
1548,91304,2020/4/15 - 2020/4/18,2.7169716,0.505379668
1549,91304,2020/4/16 - 2020/4/19,4.929391,0.916908336
1550,91304,2020/4/17 - 2020/4/20,8.308496,1.545450508
1551,91304,2020/4/18 - 2020/4/21,13.202258,2.455731499
1552,91304,2020/4/19 - 2020/4/22,12.359223,2.298919917
1553,91304,2020/4/20 - 2020/4/23,13.970712,2.598670357
1554,91304,2020/4/21 - 2020/4/24,12.462411,2.318113675
1555,91304,2020/4/22 - 2020/4/25,8.552231,1.590787157
1556,91304,2020/4/23 - 2020/4/26,10.137581,1.885675652
1557,91304,2020/4/24 - 2020/4/27,12.607693,2.345137315
1558,91304,2020/4/25 - 2020/4/28,15.645266,2.910151519
1559,91304,2020/4/26 - 2020/4/29,14.873867,2.766664875
